,assetid,date,signal
1382078,244963,2016-01-28,-1
1382079,244963,2016-01-28,-1
1382080,244963,2016-01-28,-1
1382081,244963,2016-01-28,-1
1382082,244963,2016-02-05,-1
1382083,244963,2016-04-28,-1
1382084,244963,2016-04-28,-1
1382085,244963,2016-04-28,-1
1382086,244963,2016-04-28,-1
1382087,244963,2016-04-28,-1
1382088,244963,2016-04-28,-1
1382089,244963,2016-04-28,-1
1382090,244963,2016-07-27,-1
1382091,244963,2016-07-28,-1
1382092,244963,2016-07-28,-1
1382093,244963,2016-07-28,-1
1382094,244963,2016-07-28,-1
1382095,244963,2016-07-28,-1
1382096,244963,2016-07-28,-1
1382097,244963,2016-07-28,-1
1382098,244963,2016-07-28,-1
1382099,244963,2016-07-28,-1
1382100,244963,2016-10-26,-1
1382101,244963,2016-10-27,-1
1382102,244963,2016-10-27,-1
1382103,244963,2016-10-27,-1
1382104,244963,2016-10-27,-1
1382105,244963,2016-10-27,-1
1382106,244963,2016-10-27,-1
1382107,244963,2016-10-27,-1
1382108,244963,2016-10-27,-1
1382109,244963,2016-10-27,-1
1382150,244967,2016-02-23,-1
1382151,244967,2016-03-17,-1
1382152,244967,2016-05-12,-1
1382153,244967,2016-05-12,-1
1382154,244967,2016-08-15,-1
1382155,244967,2016-08-15,-1
1382156,244967,2016-11-10,-1
1382157,244967,2016-11-10,-1
1382639,246172,2016-01-18,-1
1382640,246172,2016-01-18,-1
1382641,246172,2016-01-18,-1
1382642,246172,2016-03-10,-1
1382643,246172,2016-03-10,-1
1382644,246172,2016-05-10,-1
1382645,246172,2016-05-10,-1
1382646,246172,2016-08-09,-1
1382647,246172,2016-08-09,-1
1382648,246172,2016-11-09,-1
1382649,246172,2016-11-09,-1
1382650,246172,2016-11-09,-1
1383443,263115,2016-02-09,-1
1383444,263115,2016-02-09,-1
1383445,263115,2016-02-09,-1
1383446,263115,2016-02-09,-1
1383447,263115,2016-04-27,-1
1383448,263115,2016-04-27,-1
1383449,263115,2016-04-27,-1
1383450,263115,2016-07-27,-1
1383451,263115,2016-07-27,-1
1383452,263115,2016-07-27,-1
1383453,263115,2016-08-12,-1
1383454,263115,2016-09-21,-1
1383455,263115,2016-11-01,-1
1383456,263115,2016-11-01,-1
1383457,263115,2016-11-01,-1
1383565,263694,2016-03-31,-1
1383566,263694,2016-06-29,-1
1383567,263694,2016-09-29,-1
1383568,263694,2016-12-30,-1
1383719,264077,2016-02-24,-1
1383720,264077,2016-02-24,-1
1383721,264077,2016-02-24,-1
1383722,264077,2016-05-05,-1
1383723,264077,2016-05-05,-1
1383724,264077,2016-06-29,-1
1383725,264077,2016-08-02,-1
1383726,264077,2016-08-02,-1
1383727,264077,2016-11-02,-1
1383728,264077,2016-11-02,-1
1383729,264077,2016-11-04,-1
1384263,264078,2016-02-05,-1
1384264,264078,2016-02-05,-1
1384265,264078,2016-02-05,-1
1384266,264078,2016-02-05,-1
1384267,264078,2016-02-05,-1
1384268,264078,2016-04-15,-1
1384269,264078,2016-04-28,-1
1384270,264078,2016-04-28,-1
1384271,264078,2016-04-28,-1
1384272,264078,2016-04-28,-1
1384273,264078,2016-04-28,-1
1384274,264078,2016-05-03,-1
1384275,264078,2016-10-27,-1
1384276,264078,2016-10-27,-1
1384277,264078,2016-10-27,-1
1384278,264078,2016-10-27,-1
1384279,264078,2016-10-27,-1
1385017,264656,2016-03-30,-1
1385018,264656,2016-03-30,-1
1385019,264656,2016-05-13,-1
1385020,264656,2016-05-13,-1
1385021,264656,2016-11-11,-1
1385158,264658,2016-08-15,-1
1385159,264658,2016-11-10,-1
1385435,266730,2016-02-01,-1
1385436,266730,2016-02-08,-1
1385437,266730,2016-02-08,-1
1385594,268112,2016-03-09,-1
1385641,268119,2016-01-12,1
1386135,268581,2016-03-15,-1
1386136,268581,2016-03-15,-1
1386137,268581,2016-03-15,-1
1386138,268581,2016-04-15,-1
1386139,268581,2016-05-06,-1
1386140,268581,2016-05-06,-1
1386141,268581,2016-05-06,-1
1386142,268581,2016-08-05,-1
1386143,268581,2016-08-05,-1
1386144,268581,2016-11-03,-1
1386145,268581,2016-11-03,-1
1386146,268581,2016-11-03,-1
1386224,268583,2016-04-05,-1
1386225,268583,2016-08-15,-1
1386324,268841,2016-01-14,-1
1386325,268841,2016-05-05,-1
1386326,268841,2016-05-05,-1
1386327,268841,2016-08-09,-1
1386328,268841,2016-08-09,-1
1386329,268841,2016-08-09,-1
1386330,268841,2016-08-09,-1
1386331,268841,2016-11-03,-1
1386332,268841,2016-11-03,-1
1386333,268841,2016-11-03,-1
1386543,268843,2016-02-04,-1
1386544,268843,2016-02-04,-1
1386545,268843,2016-02-04,-1
1386546,268843,2016-05-05,-1
1386547,268843,2016-05-05,-1
1386548,268843,2016-05-05,-1
1386549,268843,2016-05-05,-1
1386550,268843,2016-08-04,-1
1386551,268843,2016-08-04,-1
1386552,268843,2016-08-04,-1
1386553,268843,2016-08-04,-1
1386554,268843,2016-11-17,-1
1386555,268843,2016-11-17,-1
1386556,268843,2016-11-17,-1
1386557,268843,2016-11-17,-1
1386856,269185,2016-02-03,-1
1386857,269185,2016-02-03,-1
1386858,269185,2016-02-03,-1
1386859,269185,2016-02-03,-1
1386860,269185,2016-02-03,-1
1386861,269185,2016-02-03,-1
1386862,269185,2016-05-03,-1
1386863,269185,2016-05-03,-1
1386864,269185,2016-05-03,-1
1386865,269185,2016-05-03,-1
1386866,269185,2016-05-03,-1
1386867,269185,2016-08-02,-1
1386868,269185,2016-08-02,-1
1386869,269185,2016-08-02,-1
1386870,269185,2016-08-02,-1
1386871,269185,2016-08-02,-1
1386872,269185,2016-11-03,-1
1386873,269185,2016-11-03,-1
1386874,269185,2016-11-03,-1
1386875,269185,2016-11-03,-1
1386876,269185,2016-11-03,-1
1386877,269185,2016-11-03,-1
1387253,269876,2016-01-13,-1
1387254,269876,2016-01-13,-1
1387255,269876,2016-01-13,-1
1387256,269876,2016-03-31,-1
1387257,269876,2016-05-17,-1
1387258,269876,2016-05-17,-1
1387259,269876,2016-05-17,-1
1387260,269876,2016-05-17,-1
1387261,269876,2016-07-13,-1
1387262,269876,2016-07-13,-1
1387263,269876,2016-07-13,-1
1387264,269876,2016-08-08,-1
1387265,269876,2016-10-12,-1
1387266,269876,2016-10-12,-1
1387267,269876,2016-10-12,-1
1387268,269876,2016-10-12,-1
1387655,269983,2016-10-06,-1
1387656,269983,2016-10-06,-1
1387657,269983,2016-11-14,-1
1387658,269983,2016-11-14,-1
1387846,270347,2016-01-28,-1
1387847,270347,2016-01-28,-1
1387848,270347,2016-05-05,-1
1387849,270347,2016-05-05,-1
1387850,270347,2016-05-05,-1
1387851,270347,2016-07-28,-1
1387852,270347,2016-07-28,-1
1387853,270347,2016-10-27,-1
1387854,270347,2016-10-27,-1
1388128,270351,2016-01-12,-1
1388129,270351,2016-01-28,-1
1388130,270351,2016-01-28,-1
1388131,270351,2016-01-28,-1
1388132,270351,2016-04-28,-1
1388133,270351,2016-04-28,-1
1388134,270351,2016-04-28,-1
1388135,270351,2016-07-18,1
1388136,270351,2016-08-04,-1
1388137,270351,2016-08-04,-1
1388138,270351,2016-08-04,-1
1388139,270351,2016-10-27,-1
1388140,270351,2016-10-27,-1
1388141,270351,2016-10-27,-1
1388286,270497,2016-01-29,-1
1388287,270497,2016-01-29,-1
1388288,270497,2016-01-29,-1
1388289,270497,2016-01-29,-1
1388290,270497,2016-04-26,-1
1388291,270497,2016-04-26,-1
1388292,270497,2016-04-26,-1
1388293,270497,2016-04-26,-1
1388294,270497,2016-07-29,-1
1388295,270497,2016-07-29,-1
1388296,270497,2016-07-29,-1
1388297,270497,2016-07-29,-1
1388298,270497,2016-10-31,-1
1388299,270497,2016-10-31,-1
1388300,270497,2016-10-31,-1
1388301,270497,2016-10-31,-1
1388757,270793,2016-02-04,-1
1388758,270793,2016-02-04,-1
1388759,270793,2016-02-04,-1
1388760,270793,2016-05-05,-1
1388761,270793,2016-05-05,-1
1388762,270793,2016-05-05,-1
1388763,270793,2016-05-23,-1
1388764,270793,2016-06-14,-1
1388765,270793,2016-08-09,-1
1388766,270793,2016-08-09,-1
1388767,270793,2016-08-09,-1
1388768,270793,2016-08-09,-1
1388769,270793,2016-11-09,-1
1388770,270793,2016-11-09,-1
1388771,270793,2016-11-09,-1
1388772,270793,2016-11-09,-1
1389024,271131,2016-02-16,-1
1389025,271131,2016-03-14,-1
1389026,271131,2016-03-14,-1
1389027,271131,2016-05-09,-1
1389028,271131,2016-05-09,-1
1389029,271131,2016-06-13,-1
1389030,271131,2016-08-11,-1
1389031,271131,2016-08-11,-1
1389032,271131,2016-09-12,-1
1389033,271131,2016-11-08,-1
1389034,271131,2016-11-08,-1
1389217,271484,2016-01-27,-1
1389218,271484,2016-01-27,-1
1389219,271484,2016-03-28,-1
1389220,271484,2016-04-27,-1
1389221,271484,2016-04-27,-1
1389222,271484,2016-04-27,-1
1389223,271484,2016-07-27,-1
1389224,271484,2016-07-27,-1
1389225,271484,2016-07-27,-1
1389226,271484,2016-10-26,-1
1389227,271484,2016-10-26,-1
1389228,271484,2016-10-26,-1
1389517,271650,2016-03-30,-1
1389518,271650,2016-03-30,-1
1389519,271650,2016-03-30,-1
1389520,271650,2016-03-30,-1
1389521,271650,2016-05-10,-1
1389522,271650,2016-05-10,-1
1389523,271650,2016-05-10,-1
1389524,271650,2016-11-09,-1
1389525,271650,2016-11-09,-1
1389526,271650,2016-11-09,-1
1389601,272001,2016-03-15,-1
1389602,272001,2016-03-15,-1
1389603,272001,2016-03-15,-1
1389604,272001,2016-05-09,-1
1389605,272001,2016-05-09,-1
1389606,272001,2016-08-08,-1
1389607,272001,2016-08-08,-1
1389608,272001,2016-08-08,-1
1389609,272001,2016-11-08,-1
1389610,272001,2016-11-08,-1
1389611,272001,2016-11-08,-1
1390003,272580,2016-03-02,-1
1390004,272580,2016-03-02,-1
1390005,272580,2016-03-02,-1
1390006,272580,2016-03-02,-1
1390007,272580,2016-03-02,-1
1390008,272580,2016-05-09,-1
1390009,272580,2016-05-09,-1
1390010,272580,2016-05-09,-1
1390011,272580,2016-08-04,-1
1390012,272580,2016-08-04,-1
1390013,272580,2016-08-04,-1
1390014,272580,2016-08-16,-1
1390015,272580,2016-08-16,1
1390016,272580,2016-08-17,1
1390017,272580,2016-11-08,-1
1390018,272580,2016-11-08,-1
1390019,272580,2016-11-08,-1
1390422,273449,2016-02-11,-1
1390423,273449,2016-02-11,-1
1390424,273449,2016-02-11,-1
1390425,273449,2016-02-11,-1
1390426,273449,2016-02-11,-1
1390427,273449,2016-02-11,-1
1390428,273449,2016-07-22,-1
1390429,273449,2016-07-23,-1
1390430,273449,2016-07-28,-1
1390431,273449,2016-07-28,-1
1390432,273449,2016-07-28,-1
1390433,273449,2016-07-28,-1
1390434,273449,2016-07-28,-1
1390435,273449,2016-07-28,-1
1390436,273449,2016-07-28,-1
1390437,273449,2016-07-28,-1
1390438,273449,2016-11-03,-1
1390439,273449,2016-11-03,-1
1390440,273449,2016-11-23,-1
1391559,273651,2016-02-17,-1
1391560,273651,2016-02-17,-1
1391561,273651,2016-02-17,-1
1391562,273651,2016-02-17,-1
1391563,273651,2016-02-17,-1
1391564,273651,2016-04-26,-1
1391565,273651,2016-04-26,-1
1391566,273651,2016-04-26,-1
1391567,273651,2016-04-26,-1
1391568,273651,2016-07-07,1
1391569,273651,2016-07-27,-1
1391570,273651,2016-07-27,-1
1391571,273651,2016-07-27,-1
1391572,273651,2016-07-27,-1
1391573,273651,2016-07-27,-1
1391574,273651,2016-10-24,-1
1391575,273651,2016-10-24,-1
1391576,273651,2016-10-24,-1
1391577,273651,2016-10-24,-1
1391578,273651,2016-10-24,-1
1391579,273651,2016-10-25,-1
1391851,273653,2016-02-03,-1
1391852,273653,2016-02-03,-1
1391853,273653,2016-02-03,-1
1391854,273653,2016-05-04,-1
1391855,273653,2016-05-04,-1
1391856,273653,2016-05-04,-1
1391857,273653,2016-08-08,-1
1391858,273653,2016-08-08,-1
1391859,273653,2016-08-08,-1
1391860,273653,2016-11-21,-1
1391861,273653,2016-11-21,-1
1391862,273653,2016-11-21,-1
1392402,273920,2016-01-28,-1
1392403,273920,2016-01-28,-1
1392404,273920,2016-01-28,-1
1392405,273920,2016-01-28,-1
1392674,274143,2016-02-24,-1
1392675,274143,2016-02-24,-1
1392676,274143,2016-02-24,-1
1392677,274143,2016-02-24,-1
1392678,274143,2016-02-24,-1
1392679,274143,2016-02-29,-1
1392680,274143,2016-05-10,-1
1392681,274143,2016-05-10,-1
1392682,274143,2016-05-10,-1
1392683,274143,2016-08-09,-1
1392684,274143,2016-08-09,-1
1392685,274143,2016-08-09,-1
1392686,274143,2016-11-08,-1
1392687,274143,2016-11-08,-1
1392688,274143,2016-11-08,-1
1392985,274164,2016-03-11,-1
1392986,274164,2016-03-11,-1
1392987,274164,2016-07-15,-1
1392988,274164,2016-07-15,-1
1392989,274164,2016-09-12,-1
1392990,274164,2016-09-12,-1
1392991,274164,2016-12-09,-1
1392992,274164,2016-12-09,-1
1394354,274583,2016-01-15,1
1394355,274583,2016-01-18,1
1394356,274583,2016-01-19,-1
1394357,274583,2016-01-19,-1
1394358,274583,2016-01-19,-1
1394359,274583,2016-01-19,-1
1394360,274583,2016-01-19,1
1394361,274583,2016-01-19,-1
1394362,274583,2016-01-19,1
1394363,274583,2016-02-02,-1
1394364,274583,2016-02-03,1
1394365,274583,2016-02-03,1
1394366,274583,2016-02-03,-1
1394367,274583,2016-02-04,1
1394368,274583,2016-04-14,1
1394369,274583,2016-04-14,-1
1394370,274583,2016-04-14,-1
1394371,274583,2016-04-14,-1
1394372,274583,2016-04-14,-1
1394373,274583,2016-05-03,-1
1394374,274583,2016-06-02,-1
1394375,274583,2016-07-05,1
1394376,274583,2016-07-05,-1
1394377,274583,2016-07-14,1
1394378,274583,2016-07-14,-1
1394379,274583,2016-07-14,-1
1394380,274583,2016-07-14,-1
1394381,274583,2016-07-14,-1
1394382,274583,2016-07-14,-1
1394383,274583,2016-07-14,1
1394384,274583,2016-08-02,-1
1394385,274583,2016-08-03,-1
1394386,274583,2016-08-08,1
1394387,274583,2016-08-08,-1
1394388,274583,2016-08-08,1
1394389,274583,2016-08-08,1
1394390,274583,2016-08-08,1
1394391,274583,2016-08-08,1
1394392,274583,2016-08-08,1
1394393,274583,2016-08-08,-1
1394394,274583,2016-08-08,1
1394395,274583,2016-08-08,1
1394396,274583,2016-08-08,1
1394397,274583,2016-08-09,1
1394398,274583,2016-08-09,1
1394399,274583,2016-08-09,1
1394400,274583,2016-08-10,1
1394401,274583,2016-08-10,1
1394402,274583,2016-08-10,1
1394403,274583,2016-08-10,1
1394404,274583,2016-08-11,1
1394405,274583,2016-09-02,-1
1394406,274583,2016-09-16,1
1394407,274583,2016-09-17,1
1394408,274583,2016-10-04,1
1394409,274583,2016-10-11,1
1394410,274583,2016-10-13,1
1394411,274583,2016-10-13,-1
1394412,274583,2016-10-13,1
1394413,274583,2016-10-13,-1
1394414,274583,2016-10-13,-1
1394415,274583,2016-10-13,-1
1394416,274583,2016-10-13,-1
1394417,274583,2016-10-13,1
1394418,274583,2016-12-01,1
1394419,274583,2016-12-01,1
1394420,274583,2016-12-02,-1
1394421,274583,2016-12-15,1
1394902,274827,2016-02-17,-1
1394903,274827,2016-02-17,-1
1394904,274827,2016-02-17,-1
1394905,274827,2016-02-17,-1
1394906,274827,2016-02-17,-1
1394907,274827,2016-04-27,-1
1394908,274827,2016-04-27,-1
1394909,274827,2016-04-27,-1
1394910,274827,2016-04-27,-1
1394911,274827,2016-07-27,-1
1394912,274827,2016-07-27,-1
1394913,274827,2016-07-27,-1
1394914,274827,2016-07-27,-1
1394915,274827,2016-10-26,-1
1394916,274827,2016-10-26,-1
1394917,274827,2016-10-26,-1
1394918,274827,2016-10-26,-1
1395064,274836,2016-01-14,-1
1395065,274836,2016-02-24,-1
1395066,274836,2016-02-24,-1
1395067,274836,2016-03-15,-1
1395068,274836,2016-05-02,-1
1395069,274836,2016-05-02,-1
1395070,274836,2016-07-28,-1
1395071,274836,2016-07-28,-1
1395072,274836,2016-11-02,-1
1395073,274836,2016-11-02,-1
1395770,275043,2016-07-18,-1
1395771,275043,2016-07-18,-1
1395891,275061,2016-08-16,-1
1395892,275061,2016-08-16,-1
1395893,275061,2016-11-16,-1
1395894,275061,2016-11-16,-1
1395988,275063,2016-03-16,-1
1395989,275063,2016-05-06,-1
1395990,275063,2016-08-05,-1
1395991,275063,2016-11-14,-1
1396116,275097,2016-02-01,-1
1396117,275097,2016-04-29,-1
1396118,275097,2016-08-01,-1
1396119,275097,2016-10-31,-1
1396261,275105,2016-02-09,-1
1396262,275105,2016-02-09,-1
1396263,275105,2016-05-10,-1
1396264,275105,2016-05-10,-1
1396265,275105,2016-08-09,-1
1396266,275105,2016-08-09,-1
1396425,275110,2016-03-23,-1
1396426,275110,2016-03-23,-1
1396427,275110,2016-03-23,-1
1396428,275110,2016-05-11,-1
1396429,275110,2016-05-11,-1
1396430,275110,2016-08-04,-1
1396431,275110,2016-08-04,-1
1396432,275110,2016-10-13,-1
1396433,275110,2016-10-13,-1
1396572,275119,2016-01-28,-1
1396573,275119,2016-01-28,-1
1396574,275119,2016-01-28,-1
1396575,275119,2016-01-28,-1
1396576,275119,2016-04-26,-1
1396577,275119,2016-04-26,-1
1396578,275119,2016-04-26,-1
1396579,275119,2016-04-26,-1
1396580,275119,2016-04-26,-1
1396581,275119,2016-04-26,-1
1396582,275119,2016-07-26,-1
1396583,275119,2016-07-26,-1
1396584,275119,2016-07-26,-1
1396585,275119,2016-07-26,-1
1396586,275119,2016-07-26,-1
1396587,275119,2016-08-24,-1
1396588,275119,2016-10-26,-1
1396589,275119,2016-10-26,-1
1396590,275119,2016-10-26,-1
1396591,275119,2016-10-26,-1
1396592,275119,2016-10-26,-1
1396803,275321,2016-01-27,-1
1396804,275321,2016-01-27,-1
1396805,275321,2016-04-27,-1
1396806,275321,2016-04-27,-1
1396807,275321,2016-07-26,-1
1396808,275321,2016-07-26,-1
1396809,275321,2016-07-26,-1
1396810,275321,2016-11-01,-1
1396811,275321,2016-11-01,-1
1396918,275324,2016-08-18,-1
1396919,275324,2016-08-31,-1
1396920,275324,2016-11-21,-1
1396921,275324,2016-11-21,-1
1396922,275324,2016-11-29,-1
1396923,275324,2016-12-02,-1
1397072,275702,2016-02-03,-1
1397073,275702,2016-02-03,-1
1397074,275702,2016-07-08,-1
1397075,275702,2016-07-08,-1
1397076,275702,2016-08-12,-1
1397077,275702,2016-08-12,-1
1397078,275702,2016-12-19,-1
1397079,275702,2016-12-19,-1
1397270,275925,2016-01-19,-1
1397271,275925,2016-01-19,1
1397272,275925,2016-01-19,-1
1397273,275925,2016-01-19,-1
1397274,275925,2016-04-19,-1
1397275,275925,2016-04-19,-1
1397276,275925,2016-04-19,-1
1397277,275925,2016-07-19,-1
1397278,275925,2016-07-19,-1
1397279,275925,2016-07-19,-1
1397280,275925,2016-10-18,-1
1397281,275925,2016-10-18,-1
1397282,275925,2016-10-18,-1
1397485,276216,2016-04-20,-1
1397486,276216,2016-04-20,-1
1397487,276216,2016-04-20,-1
1397488,276216,2016-07-19,-1
1397489,276216,2016-07-19,-1
1397490,276216,2016-07-19,-1
1397491,276216,2016-10-18,-1
1397492,276216,2016-10-18,-1
1397493,276216,2016-10-18,-1
1397589,276226,2016-01-27,-1
1397590,276226,2016-04-26,-1
1397591,276226,2016-04-27,-1
1397592,276226,2016-07-27,-1
1397593,276226,2016-10-25,-1
1397594,276226,2016-10-27,-1
1397773,276725,2016-02-25,-1
1397774,276725,2016-02-25,-1
1397775,276725,2016-02-25,-1
1397776,276725,2016-05-03,-1
1397777,276725,2016-05-03,-1
1397778,276725,2016-08-04,-1
1397779,276725,2016-08-04,-1
1397780,276725,2016-11-03,-1
1397781,276725,2016-11-03,-1
1397923,276767,2016-07-21,-1
1397924,276767,2016-10-20,-1
1398148,276774,2016-02-29,-1
1398149,276774,2016-02-29,-1
1398150,276774,2016-02-29,-1
1398151,276774,2016-02-29,-1
1398152,276774,2016-06-14,-1
1398153,276774,2016-06-14,-1
1398154,276774,2016-06-14,-1
1398155,276774,2016-06-14,-1
1398156,276774,2016-06-14,-1
1398157,276774,2016-08-22,-1
1398158,276774,2016-08-22,-1
1398159,276774,2016-08-22,-1
1398160,276774,2016-08-22,-1
1398161,276774,2016-11-17,-1
1398162,276774,2016-11-17,-1
1398163,276774,2016-11-17,-1
1398164,276774,2016-11-17,-1
1398165,276774,2016-11-17,-1
1398166,276774,2016-12-09,-1
1398251,276778,2016-02-23,-1
1398252,276778,2016-05-11,-1
1398253,276778,2016-11-07,-1
1398756,277022,2016-02-09,-1
1398757,277022,2016-02-09,-1
1398758,277022,2016-02-09,-1
1398759,277022,2016-02-09,-1
1398760,277022,2016-05-10,-1
1398761,277022,2016-05-10,-1
1398762,277022,2016-05-10,-1
1398763,277022,2016-05-10,-1
1398764,277022,2016-08-09,-1
1398765,277022,2016-08-09,-1
1398766,277022,2016-08-09,-1
1398767,277022,2016-08-09,-1
1398768,277022,2016-08-09,-1
1398769,277022,2016-11-14,-1
1398770,277022,2016-11-14,-1
1398771,277022,2016-11-14,-1
1398772,277022,2016-11-14,-1
1398773,277022,2016-11-14,-1
1398774,277022,2016-11-14,-1
1398775,277022,2016-11-14,-1
1399157,277192,2016-01-13,-1
1399158,277192,2016-02-12,-1
1399159,277192,2016-02-12,-1
1399160,277192,2016-02-12,-1
1399161,277192,2016-02-12,-1
1399162,277192,2016-02-12,-1
1399163,277192,2016-02-12,-1
1399164,277192,2016-02-12,-1
1399165,277192,2016-04-19,-1
1399166,277192,2016-04-19,-1
1399167,277192,2016-04-19,-1
1399168,277192,2016-04-19,-1
1399169,277192,2016-04-19,-1
1399170,277192,2016-04-19,-1
1399171,277192,2016-07-27,-1
1399172,277192,2016-07-27,-1
1399173,277192,2016-07-27,-1
1399174,277192,2016-07-27,-1
1399175,277192,2016-07-27,-1
1399176,277192,2016-07-27,-1
1399177,277192,2016-10-25,-1
1399178,277192,2016-10-25,-1
1399179,277192,2016-10-25,-1
1399180,277192,2016-10-25,-1
1399181,277192,2016-10-25,-1
1399182,277192,2016-10-25,-1
1399183,277192,2016-10-25,-1
1399643,277343,2016-01-25,-1
1399644,277343,2016-04-20,-1
1399645,277343,2016-09-14,-1
1399768,277344,2016-02-25,-1
1399769,277344,2016-02-25,-1
1399770,277344,2016-02-25,-1
1399771,277344,2016-04-28,-1
1399772,277344,2016-04-28,-1
1399773,277344,2016-07-28,-1
1399774,277344,2016-07-28,-1
1399775,277344,2016-07-28,-1
1399776,277344,2016-10-27,-1
1399777,277344,2016-10-27,-1
1399778,277344,2016-10-27,-1
1399869,277542,2016-05-03,-1
1399870,277542,2016-05-03,-1
1399871,277542,2016-07-07,-1
1399872,277542,2016-08-10,-1
1399873,277542,2016-10-31,-1
1400075,277543,2016-02-24,-1
1400076,277543,2016-02-24,-1
1400077,277543,2016-02-24,-1
1400078,277543,2016-02-24,-1
1400079,277543,2016-02-24,-1
1400080,277543,2016-02-24,-1
1400081,277543,2016-05-04,-1
1400082,277543,2016-05-04,-1
1400083,277543,2016-05-04,-1
1400084,277543,2016-05-04,-1
1400085,277543,2016-05-04,-1
1400086,277543,2016-08-03,-1
1400087,277543,2016-08-03,-1
1400088,277543,2016-08-03,-1
1400089,277543,2016-08-03,-1
1400090,277543,2016-08-03,-1
1400091,277543,2016-11-02,-1
1400092,277543,2016-11-02,-1
1400093,277543,2016-11-02,-1
1400094,277543,2016-11-02,-1
1400095,277543,2016-11-02,-1
1400096,277543,2016-11-02,-1
1400345,277548,2016-02-25,-1
1400346,277548,2016-02-25,-1
1400347,277548,2016-04-28,-1
1400348,277548,2016-04-28,-1
1400349,277548,2016-05-03,-1
1400350,277548,2016-08-03,-1
1400351,277548,2016-08-03,-1
1400352,277548,2016-10-19,-1
1400353,277548,2016-11-03,-1
1400354,277548,2016-11-03,-1
1400706,277549,2016-01-25,-1
1400707,277549,2016-01-25,-1
1400708,277549,2016-02-22,-1
1400709,277549,2016-02-22,-1
1400710,277549,2016-02-22,-1
1400711,277549,2016-02-22,-1
1400712,277549,2016-02-22,-1
1400713,277549,2016-02-22,-1
1400714,277549,2016-02-22,-1
1400715,277549,2016-02-22,-1
1400716,277549,2016-02-22,-1
1400717,277549,2016-04-07,-1
1400718,277549,2016-04-20,-1
1400719,277549,2016-05-09,-1
1400720,277549,2016-05-09,-1
1400721,277549,2016-05-09,-1
1400722,277549,2016-05-09,-1
1400723,277549,2016-05-09,-1
1400724,277549,2016-05-09,-1
1400725,277549,2016-05-10,-1
1400726,277549,2016-05-10,-1
1400727,277549,2016-05-27,-1
1400728,277549,2016-06-15,-1
1400729,277549,2016-08-04,-1
1400730,277549,2016-08-04,-1
1400731,277549,2016-08-04,-1
1400732,277549,2016-08-04,-1
1400733,277549,2016-08-04,-1
1400734,277549,2016-08-04,-1
1400735,277549,2016-08-09,-1
1400736,277549,2016-08-11,-1
1400737,277549,2016-11-03,-1
1400738,277549,2016-11-03,-1
1400739,277549,2016-11-03,-1
1400740,277549,2016-11-03,-1
1400741,277549,2016-11-03,-1
1400742,277549,2016-11-03,-1
1400743,277549,2016-11-11,-1
1400744,277549,2016-11-22,-1
1400918,277828,2016-03-30,-1
1400919,277828,2016-03-30,-1
1400920,277828,2016-05-16,-1
1400921,277828,2016-05-16,-1
1400922,277828,2016-08-15,-1
1400923,277828,2016-08-15,-1
1400924,277828,2016-11-14,-1
1400925,277828,2016-11-14,-1
1401100,277832,2016-02-16,-1
1401101,277832,2016-02-16,-1
1401102,277832,2016-02-16,-1
1401103,277832,2016-02-16,-1
1401104,277832,2016-05-03,-1
1401105,277832,2016-05-03,-1
1401106,277832,2016-05-03,-1
1401107,277832,2016-08-08,-1
1401108,277832,2016-08-08,-1
1401109,277832,2016-08-08,-1
1401110,277832,2016-11-01,-1
1401111,277832,2016-11-01,-1
1401112,277832,2016-11-01,-1
1401113,277832,2016-11-01,-1
1401363,277854,2016-03-07,-1
1401364,277854,2016-03-07,-1
1401365,277854,2016-03-07,-1
1401366,277854,2016-03-07,-1
1401367,277854,2016-03-07,-1
1401368,277854,2016-05-10,-1
1401369,277854,2016-05-10,-1
1401370,277854,2016-05-10,-1
1401371,277854,2016-05-10,-1
1401372,277854,2016-08-05,-1
1401373,277854,2016-08-05,-1
1401374,277854,2016-08-05,-1
1401375,277854,2016-08-05,-1
1401376,277854,2016-08-05,-1
1401377,277854,2016-11-09,-1
1401378,277854,2016-11-09,-1
1401379,277854,2016-11-09,-1
1401380,277854,2016-11-09,-1
1401381,277854,2016-11-09,-1
1401510,277901,2016-03-18,-1
1401511,277901,2016-03-18,-1
1401512,277901,2016-05-13,-1
1401513,277901,2016-05-13,-1
1401514,277901,2016-08-12,-1
1401515,277901,2016-08-12,-1
1401516,277901,2016-11-10,-1
1401517,277901,2016-11-10,-1
1401562,277905,2016-03-22,-1
1401563,277905,2016-03-22,-1
1401781,278233,2016-01-06,-1
1401782,278233,2016-01-29,-1
1401783,278233,2016-01-29,-1
1401784,278233,2016-03-09,-1
1401919,278256,2016-05-09,-1
1401920,278256,2016-05-10,-1
1401921,278256,2016-06-13,-1
1401922,278256,2016-09-26,-1
1401923,278256,2016-12-19,-1
1402171,278416,2016-02-25,-1
1402172,278416,2016-02-25,-1
1402173,278416,2016-02-25,-1
1402174,278416,2016-05-05,-1
1402175,278416,2016-05-05,-1
1402176,278416,2016-05-05,-1
1402177,278416,2016-06-23,-1
1402178,278416,2016-08-02,-1
1402179,278416,2016-08-02,-1
1402180,278416,2016-08-02,-1
1402181,278416,2016-11-03,-1
1402182,278416,2016-11-03,-1
